Driver,DriverNumber,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Year,Round,SessionType
STR,18,0 days 00:01:33.097000,14.0,4.0,INTERMEDIATE,10.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.382000,15.0,4.0,INTERMEDIATE,11.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.554000,16.0,4.0,INTERMEDIATE,12.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:33.388000,17.0,4.0,INTERMEDIATE,13.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:33.631000,18.0,4.0,INTERMEDIATE,14.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.684000,19.0,4.0,INTERMEDIATE,15.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.580000,20.0,4.0,INTERMEDIATE,16.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.429000,21.0,4.0,INTERMEDIATE,17.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:34.269000,22.0,4.0,INTERMEDIATE,18.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.643000,23.0,4.0,INTERMEDIATE,19.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.102000,24.0,4.0,INTERMEDIATE,20.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.092000,25.0,4.0,INTERMEDIATE,21.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:31.547000,26.0,4.0,INTERMEDIATE,22.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:31.408000,27.0,4.0,INTERMEDIATE,23.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.725000,28.0,4.0,INTERMEDIATE,24.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.935000,29.0,4.0,INTERMEDIATE,25.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.853000,30.0,4.0,INTERMEDIATE,26.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:31.077000,31.0,4.0,INTERMEDIATE,27.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.657000,32.0,4.0,INTERMEDIATE,28.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:02.766000,33.0,4.0,INTERMEDIATE,29.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:04.993000,34.0,5.0,HARD,2.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:45.462000,35.0,5.0,HARD,3.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:39.850000,36.0,5.0,HARD,4.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:06.301000,37.0,5.0,HARD,5.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:20.070000,38.0,5.0,HARD,6.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:11.900000,39.0,5.0,HARD,7.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:09.900000,40.0,5.0,HARD,8.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:04.101000,41.0,5.0,HARD,9.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:27.301000,42.0,5.0,HARD,10.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:25.538000,43.0,5.0,HARD,11.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:44.738000,44.0,5.0,HARD,12.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:37.256000,45.0,6.0,INTERMEDIATE,1.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:32.361000,46.0,6.0,INTERMEDIATE,2.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:05.678000,47.0,6.0,INTERMEDIATE,3.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:59.297000,48.0,6.0,INTERMEDIATE,4.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:25.123000,49.0,6.0,INTERMEDIATE,5.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:19.570000,50.0,6.0,INTERMEDIATE,6.0,Aston Martin,2025,1,R
STR,18,0 days 00:02:13.847000,51.0,6.0,INTERMEDIATE,7.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:35.395000,52.0,6.0,INTERMEDIATE,8.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:31.558000,53.0,6.0,INTERMEDIATE,9.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.794000,54.0,6.0,INTERMEDIATE,10.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.387000,55.0,6.0,INTERMEDIATE,11.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.323000,56.0,6.0,INTERMEDIATE,12.0,Aston Martin,2025,1,R
STR,18,0 days 00:01:30.957000,57.0,6.0,INTERMEDIATE,13.0,Aston Martin,2025,1,R
TSU,22,0 days 00:02:10.655000,1.0,1.0,INTERMEDIATE,1.0,Racing Bulls,2025,1,R
TSU,22,,2.0,1.0,INTERMEDIATE,2.0,Racing Bulls,2025,1,R
TSU,22,,3.0,2.0,INTERMEDIATE,3.0,Racing Bulls,2025,1,R
TSU,22,,4.0,3.0,INTERMEDIATE,4.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:21.441000,5.0,4.0,INTERMEDIATE,5.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:19.381000,6.0,4.0,INTERMEDIATE,6.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:11.451000,7.0,4.0,INTERMEDIATE,7.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:38.464000,8.0,4.0,INTERMEDIATE,8.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:35.409000,9.0,4.0,INTERMEDIATE,9.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:34.433000,10.0,4.0,INTERMEDIATE,10.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:34.136000,11.0,4.0,INTERMEDIATE,11.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:33.273000,12.0,4.0,INTERMEDIATE,12.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.762000,13.0,4.0,INTERMEDIATE,13.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.434000,14.0,4.0,INTERMEDIATE,14.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.545000,15.0,4.0,INTERMEDIATE,15.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.133000,16.0,4.0,INTERMEDIATE,16.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.645000,17.0,4.0,INTERMEDIATE,17.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:33.444000,18.0,4.0,INTERMEDIATE,18.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:33.496000,19.0,4.0,INTERMEDIATE,19.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.549000,20.0,4.0,INTERMEDIATE,20.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.012000,21.0,4.0,INTERMEDIATE,21.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.567000,22.0,4.0,INTERMEDIATE,22.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.793000,23.0,4.0,INTERMEDIATE,23.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.380000,24.0,4.0,INTERMEDIATE,24.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.380000,25.0,4.0,INTERMEDIATE,25.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.205000,26.0,4.0,INTERMEDIATE,26.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.066000,27.0,4.0,INTERMEDIATE,27.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:30.709000,28.0,4.0,INTERMEDIATE,28.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:30.031000,29.0,4.0,INTERMEDIATE,29.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:30.184000,30.0,4.0,INTERMEDIATE,30.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:30.082000,31.0,4.0,INTERMEDIATE,31.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:30.492000,32.0,4.0,INTERMEDIATE,32.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:50.651000,33.0,4.0,INTERMEDIATE,33.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:26.811000,34.0,5.0,MEDIUM,1.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:42.362000,35.0,5.0,MEDIUM,2.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:39.366000,36.0,5.0,MEDIUM,3.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:11.741000,37.0,5.0,MEDIUM,4.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:19.231000,38.0,5.0,MEDIUM,5.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:11.980000,39.0,5.0,MEDIUM,6.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:11.829000,40.0,5.0,MEDIUM,7.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:07.526000,41.0,5.0,MEDIUM,8.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:27.146000,42.0,5.0,MEDIUM,9.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:24.194000,43.0,5.0,MEDIUM,10.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:28.252000,44.0,5.0,MEDIUM,11.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:35.983000,45.0,5.0,MEDIUM,12.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:40.978000,46.0,5.0,MEDIUM,13.0,Racing Bulls,2025,1,R
TSU,22,,47.0,5.0,MEDIUM,14.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:56.286000,48.0,6.0,INTERMEDIATE,1.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:22.564000,49.0,6.0,INTERMEDIATE,2.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:20.101000,50.0,6.0,INTERMEDIATE,3.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:02:07.055000,51.0,6.0,INTERMEDIATE,4.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:37.809000,52.0,6.0,INTERMEDIATE,5.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:34.836000,53.0,6.0,INTERMEDIATE,6.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:32.363000,54.0,6.0,INTERMEDIATE,7.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.891000,55.0,6.0,INTERMEDIATE,8.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.524000,56.0,6.0,INTERMEDIATE,9.0,Racing Bulls,2025,1,R
TSU,22,0 days 00:01:31.511000,57.0,6.0,INTERMEDIATE,10.0,Racing Bulls,2025,1,R
ALB,23,0 days 00:02:12.195000,1.0,1.0,INTERMEDIATE,1.0,Williams,2025,1,R
ALB,23,,2.0,1.0,INTERMEDIATE,2.0,Williams,2025,1,R
ALB,23,,3.0,2.0,INTERMEDIATE,1.0,Williams,2025,1,R
ALB,23,,4.0,3.0,INTERMEDIATE,2.0,Williams,2025,1,R
ALB,23,0 days 00:02:22.084000,5.0,4.0,INTERMEDIATE,3.0,Williams,2025,1,R
ALB,23,0 days 00:02:19.612000,6.0,4.0,INTERMEDIATE,4.0,Williams,2025,1,R
ALB,23,0 days 00:02:09.065000,7.0,4.0,INTERMEDIATE,5.0,Williams,2025,1,R
ALB,23,0 days 00:01:38.281000,8.0,4.0,INTERMEDIATE,6.0,Williams,2025,1,R
ALB,23,0 days 00:01:36.300000,9.0,4.0,INTERMEDIATE,7.0,Williams,2025,1,R
ALB,23,0 days 00:01:34.494000,10.0,4.0,INTERMEDIATE,8.0,Williams,2025,1,R
ALB,23,0 days 00:01:34.206000,11.0,4.0,INTERMEDIATE,9.0,Williams,2025,1,R
ALB,23,0 days 00:01:33.713000,12.0,4.0,INTERMEDIATE,10.0,Williams,2025,1,R
ALB,23,0 days 00:01:33.153000,13.0,4.0,INTERMEDIATE,11.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.717000,14.0,4.0,INTERMEDIATE,12.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.733000,15.0,4.0,INTERMEDIATE,13.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.464000,16.0,4.0,INTERMEDIATE,14.0,Williams,2025,1,R
ALB,23,0 days 00:01:33.088000,17.0,4.0,INTERMEDIATE,15.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.981000,18.0,4.0,INTERMEDIATE,16.0,Williams,2025,1,R
ALB,23,0 days 00:01:33.051000,19.0,4.0,INTERMEDIATE,17.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.356000,20.0,4.0,INTERMEDIATE,18.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.036000,21.0,4.0,INTERMEDIATE,19.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.053000,22.0,4.0,INTERMEDIATE,20.0,Williams,2025,1,R
ALB,23,0 days 00:01:31.750000,23.0,4.0,INTERMEDIATE,21.0,Williams,2025,1,R
ALB,23,0 days 00:01:31.868000,24.0,4.0,INTERMEDIATE,22.0,Williams,2025,1,R
ALB,23,0 days 00:01:31.014000,25.0,4.0,INTERMEDIATE,23.0,Williams,2025,1,R
ALB,23,0 days 00:01:31.309000,26.0,4.0,INTERMEDIATE,24.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.452000,27.0,4.0,INTERMEDIATE,25.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.332000,28.0,4.0,INTERMEDIATE,26.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.023000,29.0,4.0,INTERMEDIATE,27.0,Williams,2025,1,R
ALB,23,0 days 00:01:29.628000,30.0,4.0,INTERMEDIATE,28.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.053000,31.0,4.0,INTERMEDIATE,29.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.186000,32.0,4.0,INTERMEDIATE,30.0,Williams,2025,1,R
ALB,23,0 days 00:01:50.179000,33.0,4.0,INTERMEDIATE,31.0,Williams,2025,1,R
ALB,23,0 days 00:02:27.472000,34.0,5.0,MEDIUM,1.0,Williams,2025,1,R
ALB,23,0 days 00:01:42.979000,35.0,5.0,MEDIUM,2.0,Williams,2025,1,R
ALB,23,0 days 00:01:42.745000,36.0,5.0,MEDIUM,3.0,Williams,2025,1,R
ALB,23,0 days 00:02:07.286000,37.0,5.0,MEDIUM,4.0,Williams,2025,1,R
ALB,23,0 days 00:02:19.137000,38.0,5.0,MEDIUM,5.0,Williams,2025,1,R
ALB,23,0 days 00:02:12.043000,39.0,5.0,MEDIUM,6.0,Williams,2025,1,R
ALB,23,0 days 00:02:11.839000,40.0,5.0,MEDIUM,7.0,Williams,2025,1,R
ALB,23,0 days 00:02:07.143000,41.0,5.0,MEDIUM,8.0,Williams,2025,1,R
ALB,23,0 days 00:01:27.127000,42.0,5.0,MEDIUM,9.0,Williams,2025,1,R
ALB,23,0 days 00:01:24.597000,43.0,5.0,MEDIUM,10.0,Williams,2025,1,R
ALB,23,0 days 00:01:45.335000,44.0,5.0,MEDIUM,11.0,Williams,2025,1,R
ALB,23,0 days 00:01:36.573000,45.0,6.0,INTERMEDIATE,1.0,Williams,2025,1,R
ALB,23,0 days 00:01:32.795000,46.0,6.0,INTERMEDIATE,2.0,Williams,2025,1,R
ALB,23,0 days 00:02:05.490000,47.0,6.0,INTERMEDIATE,3.0,Williams,2025,1,R
ALB,23,0 days 00:01:59.008000,48.0,6.0,INTERMEDIATE,4.0,Williams,2025,1,R
ALB,23,0 days 00:02:24.662000,49.0,6.0,INTERMEDIATE,5.0,Williams,2025,1,R
ALB,23,0 days 00:02:21.482000,50.0,6.0,INTERMEDIATE,6.0,Williams,2025,1,R
ALB,23,0 days 00:02:13.177000,51.0,6.0,INTERMEDIATE,7.0,Williams,2025,1,R
ALB,23,0 days 00:01:34.996000,52.0,6.0,INTERMEDIATE,8.0,Williams,2025,1,R
ALB,23,0 days 00:01:31.917000,53.0,6.0,INTERMEDIATE,9.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.587000,54.0,6.0,INTERMEDIATE,10.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.301000,55.0,6.0,INTERMEDIATE,11.0,Williams,2025,1,R
ALB,23,0 days 00:01:30.298000,56.0,6.0,INTERMEDIATE,12.0,Williams,2025,1,R
ALB,23,0 days 00:01:29.944000,57.0,6.0,INTERMEDIATE,13.0,Williams,2025,1,R
HUL,27,0 days 00:02:21.221000,1.0,1.0,INTERMEDIATE,1.0,Kick Sauber,2025,1,R
HUL,27,,2.0,1.0,INTERMEDIATE,2.0,Kick Sauber,2025,1,R
HUL,27,,3.0,2.0,INTERMEDIATE,3.0,Kick Sauber,2025,1,R
HUL,27,,4.0,3.0,INTERMEDIATE,4.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:19.058000,5.0,4.0,INTERMEDIATE,5.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:21.111000,6.0,4.0,INTERMEDIATE,6.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:04.116000,7.0,4.0,INTERMEDIATE,7.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:38.959000,8.0,4.0,INTERMEDIATE,8.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:36.510000,9.0,4.0,INTERMEDIATE,9.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:35.044000,10.0,4.0,INTERMEDIATE,10.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:34.990000,11.0,4.0,INTERMEDIATE,11.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:34.989000,12.0,4.0,INTERMEDIATE,12.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:34.064000,13.0,4.0,INTERMEDIATE,13.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:35.018000,14.0,4.0,INTERMEDIATE,14.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.611000,15.0,4.0,INTERMEDIATE,15.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.856000,16.0,4.0,INTERMEDIATE,16.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:34.817000,17.0,4.0,INTERMEDIATE,17.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.796000,18.0,4.0,INTERMEDIATE,18.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.520000,19.0,4.0,INTERMEDIATE,19.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.867000,20.0,4.0,INTERMEDIATE,20.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.220000,21.0,4.0,INTERMEDIATE,21.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:33.185000,22.0,4.0,INTERMEDIATE,22.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:32.765000,23.0,4.0,INTERMEDIATE,23.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:32.469000,24.0,4.0,INTERMEDIATE,24.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:31.975000,25.0,4.0,INTERMEDIATE,25.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:31.810000,26.0,4.0,INTERMEDIATE,26.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:31.118000,27.0,4.0,INTERMEDIATE,27.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.801000,28.0,4.0,INTERMEDIATE,28.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.378000,29.0,4.0,INTERMEDIATE,29.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.691000,30.0,4.0,INTERMEDIATE,30.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.071000,31.0,4.0,INTERMEDIATE,31.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.109000,32.0,4.0,INTERMEDIATE,32.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:05.643000,33.0,4.0,INTERMEDIATE,33.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:04.547000,34.0,5.0,MEDIUM,1.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:43.738000,35.0,5.0,MEDIUM,2.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:39.268000,36.0,5.0,MEDIUM,3.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:00.019000,37.0,5.0,MEDIUM,4.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:19.971000,38.0,5.0,MEDIUM,5.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:11.714000,39.0,5.0,MEDIUM,6.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:10.024000,40.0,5.0,MEDIUM,7.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:03.528000,41.0,5.0,MEDIUM,8.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:27.472000,42.0,5.0,MEDIUM,9.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:25.243000,43.0,5.0,MEDIUM,10.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:46.696000,44.0,5.0,MEDIUM,11.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:37.137000,45.0,6.0,INTERMEDIATE,1.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:31.210000,46.0,6.0,INTERMEDIATE,2.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:05.179000,47.0,6.0,INTERMEDIATE,3.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:00.075000,48.0,6.0,INTERMEDIATE,4.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:24.804000,49.0,6.0,INTERMEDIATE,5.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:19.444000,50.0,6.0,INTERMEDIATE,6.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:02:12.717000,51.0,6.0,INTERMEDIATE,7.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:35.935000,52.0,6.0,INTERMEDIATE,8.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:31.815000,53.0,6.0,INTERMEDIATE,9.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.994000,54.0,6.0,INTERMEDIATE,10.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.437000,55.0,6.0,INTERMEDIATE,11.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.360000,56.0,6.0,INTERMEDIATE,12.0,Kick Sauber,2025,1,R
HUL,27,0 days 00:01:30.860000,57.0,6.0,INTERMEDIATE,13.0,Kick Sauber,2025,1,R
LAW,30,0 days 00:02:28.795000,1.0,1.0,INTERMEDIATE,1.0,Red Bull Racing,2025,1,R
LAW,30,,2.0,1.0,INTERMEDIATE,2.0,Red Bull Racing,2025,1,R
LAW,30,,3.0,2.0,INTERMEDIATE,3.0,Red Bull Racing,2025,1,R
LAW,30,,4.0,3.0,INTERMEDIATE,1.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:11.293000,5.0,4.0,INTERMEDIATE,4.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:21.609000,6.0,4.0,INTERMEDIATE,5.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:02.216000,7.0,4.0,INTERMEDIATE,6.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:40.582000,8.0,4.0,INTERMEDIATE,7.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:38.439000,9.0,4.0,INTERMEDIATE,8.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:36.614000,10.0,4.0,INTERMEDIATE,9.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:35.174000,11.0,4.0,INTERMEDIATE,10.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:34.064000,12.0,4.0,INTERMEDIATE,11.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:34.316000,13.0,4.0,INTERMEDIATE,12.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:33.617000,14.0,4.0,INTERMEDIATE,13.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:33.502000,15.0,4.0,INTERMEDIATE,14.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:33.915000,16.0,4.0,INTERMEDIATE,15.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:34.575000,17.0,4.0,INTERMEDIATE,16.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:35.002000,18.0,4.0,INTERMEDIATE,17.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:34.695000,19.0,4.0,INTERMEDIATE,18.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:33.497000,20.0,4.0,INTERMEDIATE,19.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:32.883000,21.0,4.0,INTERMEDIATE,20.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:32.080000,22.0,4.0,INTERMEDIATE,21.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:32.622000,23.0,4.0,INTERMEDIATE,22.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:32.155000,24.0,4.0,INTERMEDIATE,23.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.959000,25.0,4.0,INTERMEDIATE,24.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.129000,26.0,4.0,INTERMEDIATE,25.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.094000,27.0,4.0,INTERMEDIATE,26.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.084000,28.0,4.0,INTERMEDIATE,27.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:30.803000,29.0,4.0,INTERMEDIATE,28.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.312000,30.0,4.0,INTERMEDIATE,29.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.649000,31.0,4.0,INTERMEDIATE,30.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:33.760000,32.0,4.0,INTERMEDIATE,31.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:08.342000,33.0,4.0,INTERMEDIATE,32.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:04.275000,34.0,5.0,MEDIUM,1.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:08.710000,35.0,5.0,MEDIUM,2.0,Red Bull Racing,2025,1,R
LAW,30,,36.0,5.0,MEDIUM,3.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:17.760000,37.0,5.0,MEDIUM,4.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:02:13.353000,38.0,5.0,MEDIUM,5.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:48.534000,39.0,5.0,MEDIUM,6.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:31.050000,40.0,5.0,MEDIUM,7.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:26.446000,41.0,5.0,MEDIUM,8.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:24.098000,42.0,5.0,MEDIUM,9.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:22.970000,43.0,5.0,MEDIUM,10.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:26.332000,44.0,5.0,MEDIUM,11.0,Red Bull Racing,2025,1,R
LAW,30,0 days 00:01:37.844000,45.0,5.0,MEDIUM,12.0,Red Bull Racing,2025,1,R
